지역코드,연월,NPS_가입자수,NPS_고지금액합계,NPS_사업장수,NPS_1인당고지금액,NPS_고용증감,시도,연도,월
50130,2021-10,22921,5865793560,1893,255913.50988176782,32,제주,2021,10
11110,2022-06,216024,71746501740,4865,332122.8277413621,1000,서울,2022,6
11140,2022-06,406904,137097234160,6495,336927.71307237085,386,서울,2022,6
11170,2022-06,125065,36844362300,4065,294601.70551313314,851,서울,2022,6
11200,2022-06,161424,45169751300,6367,279820.5427941322,-138,서울,2022,6
11215,2022-06,40617,10405116160,2537,256176.3832877859,-285,서울,2022,6
11230,2022-06,40603,10291397940,2684,253463.97901632884,146,서울,2022,6
11260,2022-06,22311,5871947840,1664,263186.2238357761,-141,서울,2022,6
11290,2022-06,31954,7479653200,1855,234075.6462414721,-407,서울,2022,6
11305,2022-06,11864,2821140040,1026,237789.95616992583,-173,서울,2022,6
11320,2022-06,14267,3379328400,1144,236863.2788953529,-80,서울,2022,6
11350,2022-06,28365,6729430860,1882,237244.16922263353,-158,서울,2022,6
11380,2022-06,20792,5145734060,1691,247486.24759522892,-147,서울,2022,6
11410,2022-06,45868,12930023020,1862,281896.3769948548,-87,서울,2022,6
11440,2022-06,166651,47409272820,7593,284482.37826355675,10,서울,2022,6
11470,2022-06,30078,8154548740,1972,271113.396502427,-242,서울,2022,6
11500,2022-06,185010,56261023180,6316,304097.2011242636,61,서울,2022,6
11530,2022-06,111182,30430046720,5956,273695.802557968,212,서울,2022,6
11545,2022-06,146076,40021618240,8552,273978.05416358606,122,서울,2022,6
11560,2022-06,418864,142688859140,8853,340656.7743706788,-13,서울,2022,6
11590,2022-06,36286,10175507660,1622,280425.1683845009,-58,서울,2022,6
11620,2022-06,30672,7619117820,1877,248406.29303599373,3,서울,2022,6
11650,2022-06,373217,123941128680,11989,332088.6473017038,93,서울,2022,6
11680,2022-06,653746,200390257500,23296,306526.16994979704,2511,서울,2022,6
11710,2022-06,265305,77160809660,9439,290838.12841823563,-683,서울,2022,6
11740,2022-06,60463,18565980440,2520,307063.5006532921,63,서울,2022,6
26110,2022-06,20718,6475139260,1337,312536.88869582006,4,부산,2022,6
26140,2022-06,12601,3148076520,854,249827.51527656536,-81,부산,2022,6
26170,2022-06,21728,6369172920,1310,293132.03792341676,74,부산,2022,6
26200,2022-06,14572,4080897360,845,280050.60115289595,-18,부산,2022,6
26230,2022-06,39513,10648013580,2434,269481.274011085,785,부산,2022,6
26260,2022-06,20505,5253565080,1500,256208.97732260425,168,부산,2022,6
26290,2022-06,38829,12483290920,1613,321494.010147055,11,부산,2022,6
26320,2022-06,15495,3569995340,995,230396.60148434978,-62,부산,2022,6
26350,2022-06,45061,11889231640,3297,263847.4876278822,242,부산,2022,6
26380,2022-06,33096,8751817960,1834,264437.33260817017,64,부산,2022,6
26410,2022-06,24864,6236298760,1726,250816.39157014157,88,부산,2022,6
26440,2022-06,65812,19696475960,4066,299283.95976417675,165,부산,2022,6
26470,2022-06,23277,5763233460,1585,247593.48111870087,177,부산,2022,6
26500,2022-06,13616,3437352140,1081,252449.48149236193,47,부산,2022,6
26530,2022-06,36981,9476860320,2742,256262.95449014357,29,부산,2022,6
26710,2022-06,27315,7526230620,1768,275534.7105985722,-105,부산,2022,6
27110,2022-06,18599,4458203720,1304,239701.25920748428,307,대구,2022,6
27140,2022-06,44290,13058938220,2328,294850.71618875593,253,대구,2022,6
27170,2022-06,20266,5122919220,1420,252783.9346689036,329,대구,2022,6
27200,2022-06,13999,3222215400,910,230174.6839059933,196,대구,2022,6
27230,2022-06,38435,9383975520,3056,244151.82828151426,549,대구,2022,6
27260,2022-06,35308,9399318460,2433,266209.314036479,558,대구,2022,6
27290,2022-06,68764,18801602820,3646,273422.1805014252,789,대구,2022,6
27710,2022-06,45111,13413470060,2335,297343.6647380905,346,대구,2022,6
28110,2022-06,49841,14652042440,2255,293975.6914989667,928,인천,2022,6
28140,2022-06,15091,5254482940,828,348186.5310449937,-80,인천,2022,6
28170,2022-06,318,73208300,16,230214.77987421383,-2,인천,2022,6
28177,2022-06,31806,8207317500,2256,258043.0579136012,403,인천,2022,6
28185,2022-06,63155,19801290240,3227,313534.7991449608,1215,인천,2022,6
28200,2022-06,89790,25202054580,5378,280677.7434012696,-168,인천,2022,6
28237,2022-06,54824,16920403460,3020,308631.31949511165,360,인천,2022,6
28245,2022-06,21746,5400061120,1754,248324.34102823507,19,인천,2022,6
28260,2022-06,95983,27038385740,6638,281699.73578654556,1581,인천,2022,6
28710,2022-06,6869,1756298940,645,255684.807104382,-5,인천,2022,6
28720,2022-06,1786,446871880,256,250208.21948488243,22,인천,2022,6
29110,2022-06,16910,4381419120,1153,259102.2542874039,315,광주,2022,6
29140,2022-06,44945,12919233000,3228,287445.3888085438,-63,광주,2022,6
29155,2022-06,14887,3626822920,1166,243623.49163699872,-114,광주,2022,6
29170,2022-06,54486,13820533680,3838,253652.9324964211,349,광주,2022,6
29200,2022-06,69303,18928572460,4311,273127.7500252514,91,광주,2022,6
30110,2022-06,39076,11889800700,1376,304273.74091513973,-10,대전,2022,6
30140,2022-06,23045,5608368100,1610,243365.94055109567,-106,대전,2022,6
30170,2022-06,56076,13998201180,3165,249629.09586989085,497,대전,2022,6
30200,2022-06,97406,29958617960,4669,307564.4001396218,587,대전,2022,6
30230,2022-06,53270,17032466340,2231,319738.43326450157,-260,대전,2022,6
31110,2022-06,30147,9200964660,978,305203.32570405013,1,울산,2022,6
31140,2022-06,52070,16051449180,2833,308266.7405415786,760,울산,2022,6
31170,2022-06,33209,11894908500,616,358183.27862928726,157,울산,2022,6
31200,2022-06,30085,8717703680,1377,289769.11018780124,182,울산,2022,6
31710,2022-06,52026,15775070760,3061,303215.13781570754,734,울산,2022,6
36110,2022-06,54542,15653078960,3242,286991.2903817242,1301,세종,2022,6
41111,2022-06,21578,5783244560,1114,268015.7827416813,249,경기,2022,6
41113,2022-06,41611,11565721720,2578,277948.66069068277,453,경기,2022,6
41115,2022-06,24673,6420277280,1476,260214.69946905525,98,경기,2022,6
41117,2022-06,181538,73780900100,2928,406421.2456896077,1399,경기,2022,6
41131,2022-06,32874,9311718260,2174,283254.798929245,263,경기,2022,6
41133,2022-06,58343,16718677220,2802,286558.4083780402,-41,경기,2022,6
41135,2022-06,229963,78979812300,6086,343445.73822745396,545,경기,2022,6
41150,2022-06,25908,6510406040,2142,251289.41022078122,410,경기,2022,6
41171,2022-06,28351,7883401820,1479,278064.3300059963,74,경기,2022,6
41173,2022-06,83116,25281418940,4840,304170.30343134893,150,경기,2022,6
41190,2022-06,84044,22076217800,6629,262674.5252486793,216,경기,2022,6
41195,2022-06,1207,227054700,61,188114.91300745652,11,경기,2022,6
41197,2022-06,186,42448380,16,228217.09677419355,-1,경기,2022,6
41199,2022-06,452,121884880,28,269656.81415929203,4,경기,2022,6
41210,2022-06,40808,12301570640,2345,301449.97647520097,241,경기,2022,6
41220,2022-06,164709,53613054760,6594,325501.67118979536,12633,경기,2022,6
41250,2022-06,7406,1849706400,534,249757.81798541723,42,경기,2022,6
41271,2022-06,22013,5666396660,1881,257411.37782219597,166,경기,2022,6
41273,2022-06,114672,34509032080,6009,300936.86409934424,-160,경기,2022,6
41281,2022-06,34315,8831583360,3178,257368.01282238087,1029,경기,2022,6
41285,2022-06,47481,12562346880,4019,264576.2911480382,-82,경기,2022,6
41287,2022-06,17334,4506886800,1568,260002.69989615784,156,경기,2022,6
41290,2022-06,26862,7488435740,802,278774.31836795475,307,경기,2022,6
41310,2022-06,15852,4159993460,1507,262427.04138279083,393,경기,2022,6
41360,2022-06,62227,15892525860,6116,255395.98341555917,560,경기,2022,6
41370,2022-06,28528,7726707840,1675,270846.46102075157,366,경기,2022,6
41390,2022-06,94890,27196323820,7323,286608.95584360836,428,경기,2022,6
41410,2022-06,37297,10326929680,2478,276883.6549856557,26,경기,2022,6
41430,2022-06,19985,5713481200,1518,285888.47635726794,171,경기,2022,6
41450,2022-06,41918,11162039140,4302,266282.7219810105,660,경기,2022,6
41461,2022-06,68444,18929489540,3965,276569.013207878,-65,경기,2022,6
41463,2022-06,97774,33786172080,3829,345553.7472129605,549,경기,2022,6
41465,2022-06,29409,7743667620,1679,263309.45016831585,159,경기,2022,6
41480,2022-06,79652,21713795760,5870,272608.2930748757,1602,경기,2022,6
41500,2022-06,79142,28451580780,2784,359500.4015566956,2590,경기,2022,6
41550,2022-06,48854,13896024080,2930,284439.8427969051,-18,경기,2022,6
41570,2022-06,72618,19452394720,6867,267872.906441929,306,경기,2022,6
41590,2022-06,255937,78565786800,15547,306973.14886085247,1284,경기,2022,6
41610,2022-06,55978,14978413740,4876,267576.7933831148,520,경기,2022,6
41630,2022-06,35129,9238840880,3037,262997.54846423183,831,경기,2022,6
41650,2022-06,34592,8896496800,2810,257183.6493987049,25,경기,2022,6
41670,2022-06,16824,4540437160,1404,269878.57584403234,337,경기,2022,6
41800,2022-06,4753,1201699120,517,252829.6065642752,23,경기,2022,6
41820,2022-06,7713,2029987760,654,263190.42655257357,134,경기,2022,6
41830,2022-06,9842,2531812140,977,257245.69599674863,138,경기,2022,6
42110,2022-06,39235,9589246720,2565,244405.42168981777,111,강원,2022,6
42130,2022-06,66126,19547195620,3239,295605.29322807974,12,강원,2022,6
42150,2022-06,27164,7227650280,1978,266074.59431600646,166,강원,2022,6
42170,2022-06,8514,2202458680,729,258686.713648109,-17,강원,2022,6
42190,2022-06,4647,1151891240,456,247878.4678287067,-202,강원,2022,6
42210,2022-06,7192,1713250860,644,238216.19299221356,155,강원,2022,6
42230,2022-06,10297,3135748380,802,304530.2884335243,297,강원,2022,6
42720,2022-06,9507,2522821800,897,265364.65762070054,88,강원,2022,6
42730,2022-06,8169,2032217200,593,248771.84477904273,-2,강원,2022,6
42750,2022-06,4810,1230071280,499,255732.07484407484,50,강원,2022,6
42760,2022-06,6116,1540410400,567,251865.6638325703,28,강원,2022,6
42770,2022-06,9101,2833715300,454,311363.06999230856,92,강원,2022,6
42780,2022-06,4304,1024338680,475,237996.90520446096,-27,강원,2022,6
42790,2022-06,2655,608409100,369,229155.96986817327,-46,강원,2022,6
42800,2022-06,2216,489184380,308,220751.07400722022,-15,강원,2022,6
42810,2022-06,3633,816501780,489,224745.8794384806,-3,강원,2022,6
42820,2022-06,4604,1104778920,433,239960.66898349262,-78,강원,2022,6
42830,2022-06,3346,818381340,381,244584.97907949792,21,강원,2022,6
43111,2022-06,15139,3857564120,1237,254809.70473611203,123,충북,2022,6
43112,2022-06,19609,4763149400,1624,242906.28792901218,38,충북,2022,6
43113,2022-06,69802,21293806640,2970,305060.12205953983,2318,충북,2022,6
43114,2022-06,38921,10631664980,2300,273160.1187019861,-538,충북,2022,6
43130,2022-06,37458,10338241000,2069,275995.54167334083,-2111,충북,2022,6
43150,2022-06,15316,3761442460,1280,245589.08722904153,-29,충북,2022,6
43710,2022-06,33,7202260,2,218250.30303030304,-1,충북,2022,6
43720,2022-06,5360,1535382740,412,286452.00373134325,-66,충북,2022,6
43730,2022-06,7935,2033115160,680,256221.19218651543,-106,충북,2022,6
43740,2022-06,4829,1227775360,591,254250.43694346654,-25,충북,2022,6
43745,2022-06,4867,1326961480,340,272644.6435175673,-49,충북,2022,6
43750,2022-06,31470,9435284600,1432,299818.3857642199,-9,충북,2022,6
43760,2022-06,6685,1727113240,605,258356.50560957368,-58,충북,2022,6
43770,2022-06,44367,13033081760,2392,293756.2097955688,128,충북,2022,6
43800,2022-06,3629,932770400,432,257032.35050978232,51,충북,2022,6
44131,2022-06,44149,12252457280,2742,277525.1371491993,134,충남,2022,6
44133,2022-06,84229,24812599060,3912,294584.9892554821,330,충남,2022,6
44150,2022-06,23818,6941531340,1296,291440.5634394156,175,충남,2022,6
44180,2022-06,15903,4700878220,1097,295596.9452304597,69,충남,2022,6
44200,2022-06,81386,24911903380,3996,306095.68451576435,408,충남,2022,6
44210,2022-06,33717,11292397040,1613,334917.0163419047,699,충남,2022,6
44230,2022-06,15722,4019078320,1215,255634.0363821397,-11,충남,2022,6
44250,2022-06,4627,1105774040,346,238982.93494704991,-12,충남,2022,6
44270,2022-06,42893,14516598740,1989,338437.4779101485,83,충남,2022,6
44710,2022-06,11766,3324585920,931,282558.7217406085,-31,충남,2022,6
44760,2022-06,6966,1825484380,660,262056.32787826587,-68,충남,2022,6
44770,2022-06,7084,1879367540,529,265297.5070581592,-27,충남,2022,6
44790,2022-06,4386,1145963340,388,261277.5512995896,61,충남,2022,6
44800,2022-06,12816,3435361500,989,268052.55149812734,281,충남,2022,6
44810,2022-06,14614,4042481520,989,276617.04666757904,101,충남,2022,6
44825,2022-06,9399,2986288220,681,317724.03659963823,-178,충남,2022,6
45111,2022-06,29654,7076315740,2417,238629.38355702435,-73,전북,2022,6
45113,2022-06,46476,12782577180,2865,275036.08701265167,114,전북,2022,6
45130,2022-06,37029,9984807980,2710,269648.329147425,40,전북,2022,6
45140,2022-06,38275,9689429680,2470,253152.9635532332,-150,전북,2022,6
45180,2022-06,13015,3232686520,1186,248381.5996926623,71,전북,2022,6
45190,2022-06,9583,2187414820,1074,228259.92069289368,49,전북,2022,6
45210,2022-06,14751,3759509040,1185,254864.68985153548,9,전북,2022,6
45710,2022-06,25119,7022420860,1471,279566.09976511804,95,전북,2022,6
45720,2022-06,3121,713241980,467,228529.95193848124,-10,전북,2022,6
45730,2022-06,3132,736922760,380,235288.23754789273,-35,전북,2022,6
45740,2022-06,2437,545320360,320,223767.07427164546,-84,전북,2022,6
45750,2022-06,3656,858142660,375,234721.7341356674,-3,전북,2022,6
45770,2022-06,3175,745965780,376,234949.85196850394,5,전북,2022,6
45790,2022-06,5575,1354227760,582,242910.80896860987,-15,전북,2022,6
45800,2022-06,5171,1258111360,548,243301.3653065171,-29,전북,2022,6
46110,2022-06,19231,4457108580,1648,231766.8649576205,39,전남,2022,6
46130,2022-06,48285,14726268040,2974,304986.39411825617,642,전남,2022,6
46150,2022-06,27313,6808024120,2288,249259.47790429465,7,전남,2022,6
46170,2022-06,72647,25794951280,1838,355072.49136234116,94,전남,2022,6
46230,2022-06,30494,9414088080,1922,308719.3572506067,404,전남,2022,6
46710,2022-06,9239,2290235160,942,247887.77573330447,-41,전남,2022,6
46720,2022-06,3558,822947400,426,231294.94097807756,13,전남,2022,6
46730,2022-06,2617,601100900,300,229690.82919373328,-23,전남,2022,6
46770,2022-06,5593,1329254780,707,237664.00500625782,-29,전남,2022,6
46780,2022-06,4172,985662860,480,236256.677852349,12,전남,2022,6
46790,2022-06,10705,2833247660,910,264665.82531527325,-150,전남,2022,6
46800,2022-06,4725,1093322280,522,231390.95873015872,106,전남,2022,6
46810,2022-06,3878,950281100,461,245044.12068076327,42,전남,2022,6
46820,2022-06,7562,1916263000,834,253406.90293573128,-4,전남,2022,6
46830,2022-06,20166,5722871120,1267,283788.11464841815,47,전남,2022,6
46840,2022-06,10403,2468863040,1006,237322.2185907911,-44,전남,2022,6
46860,2022-06,4682,1167133120,530,249280.88850918412,26,전남,2022,6
46870,2022-06,6900,1759812860,763,255045.3420289855,7,전남,2022,6
46880,2022-06,10242,2591918880,987,253067.65084944348,35,전남,2022,6
46890,2022-06,4347,1010647720,537,232493.14929836668,14,전남,2022,6
46900,2022-06,2723,656564460,311,241118.05361733382,6,전남,2022,6
46910,2022-06,4141,1011371640,508,244233.67302583918,99,전남,2022,6
47111,2022-06,75815,27755648680,2373,366097.06100375915,387,경북,2022,6
47113,2022-06,21635,5646963380,1653,261010.55604344813,347,경북,2022,6
47130,2022-06,56935,18550600520,2820,325820.6818301572,309,경북,2022,6
47150,2022-06,32980,10441583920,1369,316603.5148574894,150,경북,2022,6
47170,2022-06,19747,4870022220,1562,246620.8649415101,156,경북,2022,6
47190,2022-06,74099,22451627060,3640,302995.0074899796,-189,경북,2022,6
47210,2022-06,10763,2851440880,852,264929.9340332621,2,경북,2022,6
47230,2022-06,18798,5234358580,1324,278452.95137780614,-191,경북,2022,6
47250,2022-06,9392,2287781280,949,243588.2964224872,-48,경북,2022,6
47280,2022-06,7128,1724620200,638,241950.08417508416,3,경북,2022,6
47290,2022-06,45888,12443219440,2582,271164.99825662485,-108,경북,2022,6
47720,2022-06,3503,858087820,384,244957.98458464173,-41,경북,2022,6
47730,2022-06,5207,1215864600,616,233505.78067985404,34,경북,2022,6
47750,2022-06,2549,578913600,356,227114.00549234994,-11,경북,2022,6
47760,2022-06,1659,370251720,222,223177.64918625678,1,경북,2022,6
47770,2022-06,3673,899645320,410,244934.74543969508,62,경북,2022,6
47820,2022-06,4742,1182368640,493,249339.65415436524,-7,경북,2022,6
47830,2022-06,6415,1703086760,595,265485.075604053,-88,경북,2022,6
47840,2022-06,8853,2310488880,925,260983.72077261945,25,경북,2022,6
47850,2022-06,22463,5772774740,1732,256990.37261274096,15,경북,2022,6
47900,2022-06,4438,1029290500,449,231926.65615141956,-108,경북,2022,6
47920,2022-06,2690,604947420,448,224887.51672862453,-32,경북,2022,6
47930,2022-06,5453,1360636000,605,249520.6308454062,1,경북,2022,6
47940,2022-06,1138,282282840,161,248051.70474516696,50,경북,2022,6
48121,2022-06,32398,8245382120,2262,254502.81251929133,-26,경남,2022,6
48123,2022-06,82510,28414149100,2434,344372.1864016483,-297,경남,2022,6
48125,2022-06,15233,3860922020,1013,253457.75750016412,-91,경남,2022,6
48127,2022-06,20090,5444064280,1125,270983.7869586859,-137,경남,2022,6
48129,2022-06,14587,3900539960,983,267398.3656680606,-84,경남,2022,6
48170,2022-06,53996,15804981580,2422,292706.52603896585,656,경남,2022,6
48220,2022-06,9389,2311045060,799,246143.89817871977,-25,경남,2022,6
48240,2022-06,21165,6742003660,1007,318544.9402315143,88,경남,2022,6
48250,2022-06,83953,22665533000,5776,269978.8333948757,-114,경남,2022,6
48270,2022-06,13845,3609400760,1062,260700.6688335139,-63,경남,2022,6
