"행정구역","2013년_계_총인구수","2013년_계_연령구간인구수","2013년_계_0~4세","2013년_남_총인구수","2013년_남_연령구간인구수","2013년_남_0~4세","2013년_여_총인구수","2013년_여_연령구간인구수","2013년_여_0~4세","2014년_계_총인구수","2014년_계_연령구간인구수","2014년_계_0~4세","2014년_남_총인구수","2014년_남_연령구간인구수","2014년_남_0~4세","2014년_여_총인구수","2014년_여_연령구간인구수","2014년_여_0~4세","2015년_계_총인구수","2015년_계_연령구간인구수","2015년_계_0~4세","2015년_남_총인구수","2015년_남_연령구간인구수","2015년_남_0~4세","2015년_여_총인구수","2015년_여_연령구간인구수","2015년_여_0~4세"
"전라남도 구례군 (4673000000)","27,115","824","824","13,196","411","411","13,919","413","413","27,170","785","785","13,199","386","386","13,971","399","399","27,308","779","779","13,278","387","387","14,030","392","392"
"전라남도 구례군 구례읍(4673025000)","11,497","421","421","5,675","210","210","5,822","211","211","11,609","404","404","5,725","197","197","5,884","207","207","11,720","428","428","5,783","207","207","5,937","221","221"
"전라남도 구례군 문척면(4673031000)","1,228","21","21","630","15","15","598","6","6","1,244","24","24","635","17","17","609","7","7","1,251","21","21","642","13","13","609","8","8"
"전라남도 구례군 간전면(4673032000)","1,599","46","46","757","23","23","842","23","23","1,558","46","46","740","23","23","818","23","23","1,556","38","38","746","21","21","810","17","17"
"전라남도 구례군 토지면(4673033000)","2,655","58","58","1,306","34","34","1,349","24","24","2,707","53","53","1,327","32","32","1,380","21","21","2,713","36","36","1,315","20","20","1,398","16","16"
"전라남도 구례군 마산면(4673034000)","2,903","84","84","1,426","38","38","1,477","46","46","2,871","76","76","1,408","34","34","1,463","42","42","2,859","73","73","1,412","40","40","1,447","33","33"
"전라남도 구례군 광의면(4673035000)","2,484","73","73","1,141","31","31","1,343","42","42","2,467","65","65","1,132","31","31","1,335","34","34","2,473","71","71","1,146","34","34","1,327","37","37"
"전라남도 구례군 용방면(4673036000)","1,563","45","45","732","23","23","831","22","22","1,555","44","44","722","19","19","833","25","25","1,582","43","43","735","20","20","847","23","23"
"전라남도 구례군 산동면(4673037000)","3,186","76","76","1,529","37","37","1,657","39","39","3,159","73","73","1,510","33","33","1,649","40","40","3,154","69","69","1,499","32","32","1,655","37","37"
"전라남도 고흥군 (4677000000)","70,631","1,635","1,635","34,003","837","837","36,628","798","798","69,641","1,501","1,501","33,483","766","766","36,158","735","735","68,601","1,398","1,398","33,027","709","709","35,574","689","689"
"전라남도 고흥군 고흥읍(4677025000)","12,717","556","556","6,179","277","277","6,538","279","279","12,696","504","504","6,173","258","258","6,523","246","246","12,565","489","489","6,138","256","256","6,427","233","233"
"전라남도 고흥군 도양읍(4677025300)","10,522","302","302","5,162","147","147","5,360","155","155","10,379","295","295","5,069","152","152","5,310","143","143","10,296","280","280","5,027","136","136","5,269","144","144"
"전라남도 고흥군 도양읍소록출장소(4677025400)","757","19","19","377","8","8","380","11","11","746","15","15","370","6","6","376","9","9","708","11","11","348","3","3","360","8","8"
"전라남도 고흥군 도양읍시산출장소(4677025500)","245","12","12","130","5","5","115","7","7","244","12","12","127","6","6","117","6","6","243","7","7","127","2","2","116","5","5"
"전라남도 고흥군 풍양면(4677031000)","3,666","65","65","1,803","32","32","1,863","33","33","3,628","63","63","1,793","31","31","1,835","32","32","3,536","50","50","1,746","26","26","1,790","24","24"
"전라남도 고흥군 도덕면(4677032000)","3,337","48","48","1,565","22","22","1,772","26","26","3,261","48","48","1,531","22","22","1,730","26","26","3,229","49","49","1,511","27","27","1,718","22","22"
"전라남도 고흥군 금산면(4677033000)","4,919","76","76","2,445","39","39","2,474","37","37","4,913","79","79","2,430","42","42","2,483","37","37","4,833","77","77","2,396","42","42","2,437","35","35"
"전라남도 고흥군 도화면(4677034000)","4,464","78","78","2,137","42","42","2,327","36","36","4,397","64","64","2,104","31","31","2,293","33","33","4,283","69","69","2,048","29","29","2,235","40","40"
"전라남도 고흥군 포두면(4677035000)","5,609","71","71","2,633","39","39","2,976","32","32","5,474","55","55","2,593","32","32","2,881","23","23","5,412","54","54","2,566","27","27","2,846","27","27"
"전라남도 고흥군 봉래면(4677036000)","2,188","41","41","1,061","23","23","1,127","18","18","2,154","40","40","1,038","22","22","1,116","18","18","2,107","31","31","1,019","19","19","1,088","12","12"
"전라남도 고흥군 점암면(4677037000)","3,049","61","61","1,413","26","26","1,636","35","35","2,943","43","43","1,350","14","14","1,593","29","29","2,904","30","30","1,351","10","10","1,553","20","20"
"전라남도 고흥군 과역면(4677038000)","3,768","61","61","1,769","39","39","1,999","22","22","3,689","55","55","1,730","32","32","1,959","23","23","3,633","55","55","1,696","26","26","1,937","29","29"
"전라남도 고흥군 남양면(4677039000)","2,633","51","51","1,233","22","22","1,400","29","29","2,593","50","50","1,204","21","21","1,389","29","29","2,547","39","39","1,187","17","17","1,360","22","22"
"전라남도 고흥군 동강면(4677040000)","3,530","69","69","1,707","37","37","1,823","32","32","3,479","65","65","1,672","32","32","1,807","33","33","3,402","56","56","1,657","28","28","1,745","28","28"
"전라남도 고흥군 대서면(4677041000)","2,630","28","28","1,247","16","16","1,383","12","12","2,586","29","29","1,233","16","16","1,353","13","13","2,541","33","33","1,214","19","19","1,327","14","14"
"전라남도 고흥군 두원면(4677042000)","3,446","53","53","1,596","33","33","1,850","20","20","3,389","48","48","1,572","24","24","1,817","24","24","3,356","37","37","1,551","21","21","1,805","16","16"
"전라남도 고흥군 영남면(4677044000)","1,511","24","24","724","16","16","787","8","8","1,463","18","18","687","13","13","776","5","5","1,415","12","12","656","9","9","759","3","3"
"전라남도 고흥군 동일면(4677045000)","1,640","20","20","822","14","14","818","6","6","1,607","18","18","807","12","12","800","6","6","1,591","19","19","789","12","12","802","7","7"
"전라남도 보성군 (4678000000)","46,385","1,679","1,679","22,395","885","885","23,990","794","794","45,882","1,611","1,611","22,146","846","846","23,736","765","765","45,349","1,511","1,511","21,928","804","804","23,421","707","707"
"전라남도 보성군 보성읍(4678025000)","9,877","477","477","4,759","239","239","5,118","238","238","9,742","453","453","4,717","226","226","5,025","227","227","9,553","430","430","4,639","228","228","4,914","202","202"
"전라남도 보성군 벌교읍(4678025300)","14,171","546","546","6,892","294","294","7,279","252","252","14,115","544","544","6,856","291","291","7,259","253","253","13,925","514","514","6,771","280","280","7,154","234","234"
"전라남도 보성군 노동면(4678031000)","1,178","37","37","563","21","21","615","16","16","1,190","33","33","558","16","16","632","17","17","1,204","28","28","560","14","14","644","14","14"
"전라남도 보성군 미력면(4678032000)","1,629","43","43","784","26","26","845","17","17","1,682","55","55","812","28","28","870","27","27","1,702","49","49","842","28","28","860","21","21"
"전라남도 보성군 겸백면(4678033000)","1,424","39","39","679","19","19","745","20","20","1,368","36","36","655","19","19","713","17","17","1,332","31","31","638","15","15","694","16","16"
"전라남도 보성군 율어면(4678034000)","1,409","46","46","663","26","26","746","20","20","1,410","50","50","668","26","26","742","24","24","1,384","53","53","668","26","26","716","27","27"
"전라남도 보성군 복내면(4678035000)","1,937","54","54","947","31","31","990","23","23","1,891","56","56","922","29","29","969","27","27","1,923","62","62","926","26","26","997","36","36"
"전라남도 보성군 문덕면(4678036000)","978","23","23","471","10","10","507","13","13","996","31","31","483","15","15","513","16","16","996","27","27","489","14","14","507","13","13"
"전라남도 보성군 조성면(4678037000)","4,358","146","146","2,077","86","86","2,281","60","60","4,269","116","116","2,042","74","74","2,227","42","42","4,134","101","101","1,975","63","63","2,159","38","38"
"전라남도 보성군 득량면(4678038000)","3,263","108","108","1,576","50","50","1,687","58","58","3,218","93","93","1,537","43","43","1,681","50","50","3,172","85","85","1,507","40","40","1,665","45","45"
"전라남도 보성군 득량면예당출장소(4678038500)","1,497","58","58","714","33","33","783","25","25","1,433","48","48","685","28","28","748","20","20","1,431","43","43","688","25","25","743","18","18"
"전라남도 보성군 회천면(4678039000)","3,405","82","82","1,664","39","39","1,741","43","43","3,328","75","75","1,623","40","40","1,705","35","35","3,369","71","71","1,630","35","35","1,739","36","36"
"전라남도 보성군 웅치면(4678040000)","1,259","20","20","606","11","11","653","9","9","1,240","21","21","588","11","11","652","10","10","1,224","17","17","595","10","10","629","7","7"
"전라남도 화순군 (4679000000)","67,829","2,571","2,571","33,420","1,336","1,336","34,409","1,235","1,235","66,772","2,337","2,337","32,844","1,201","1,201","33,928","1,136","1,136","65,848","2,139","2,139","32,363","1,100","1,100","33,485","1,039","1,039"
"전라남도 화순군 화순읍(4679025000)","41,605","2,043","2,043","20,459","1,069","1,069","21,146","974","974","40,927","1,869","1,869","20,101","966","966","20,826","903","903","40,363","1,718","1,718","19,794","895","895","20,569","823","823"
"전라남도 화순군 한천면(4679031000)","1,038","20","20","515","12","12","523","8","8","1,033","14","14","509","8","8","524","6","6","1,004","8","8","508","4","4","496","4","4"
"전라남도 화순군 한천면영외출장소(4679031500)","509","16","16","251","9","9","258","7","7","504","11","11","252","6","6","252","5","5","471","9","9","231","4","4","240","5","5"
"전라남도 화순군 춘양면(4679032000)","2,122","50","50","1,069","31","31","1,053","19","19","2,090","44","44","1,050","28","28","1,040","16","16","2,017","34","34","997","20","20","1,020","14","14"
"전라남도 화순군 청풍면(4679033000)","1,223","26","26","572","12","12","651","14","14","1,156","15","15","542","8","8","614","7","7","1,129","14","14","532","9","9","597","5","5"
"전라남도 화순군 이양면(4679034000)","2,079","44","44","995","16","16","1,084","28","28","2,011","33","33","951","9","9","1,060","24","24","1,961","28","28","949","8","8","1,012","20","20"
"전라남도 화순군 능주면(4679035000)","3,682","80","80","1,813","40","40","1,869","40","40","3,714","82","82","1,837","41","41","1,877","41","41","3,657","71","71","1,803","36","36","1,854","35","35"
"전라남도 화순군 도곡면(4679036000)","3,109","74","74","1,530","38","38","1,579","36","36","3,111","75","75","1,524","37","37","1,587","38","38","3,073","75","75","1,524","29","29","1,549","46","46"
"전라남도 화순군 도암면(4679037000)","1,599","22","22","814","11","11","785","11","11","1,580","22","22","808","11","11","772","11","11","1,587","18","18","826","10","10","761","8","8"
"전라남도 화순군 이서면(4679038000)","1,031","18","18","520","8","8","511","10","10","1,027","15","15","513","9","9","514","6","6","1,010","11","11","514","7","7","496","4","4"
"전라남도 화순군 북면(4679039000)","1,847","35","35","899","21","21","948","14","14","1,809","38","38","875","25","25","934","13","13","1,763","25","25","860","18","18","903","7","7"
"전라남도 화순군 동복면(4679040000)","1,845","30","30","871","12","12","974","18","18","1,802","21","21","851","3","3","951","18","18","1,773","29","29","822","11","11","951","18","18"
"전라남도 화순군 남면(4679041000)","2,444","35","35","1,219","24","24","1,225","11","11","2,410","34","34","1,196","21","21","1,214","13","13","2,354","32","32","1,153","20","20","1,201","12","12"
"전라남도 화순군 동면(4679042000)","3,696","78","78","1,893","33","33","1,803","45","45","3,598","64","64","1,835","29","29","1,763","35","35","3,686","67","67","1,850","29","29","1,836","38","38"
"전라남도 장흥군 (4680000000)","43,004","1,257","1,257","20,870","636","636","22,134","621","621","43,190","1,232","1,232","20,961","629","629","22,229","603","603","43,513","1,225","1,225","21,091","632","632","22,422","593","593"
"전라남도 장흥군 장흥읍(4680025000)","16,103","659","659","7,846","325","325","8,257","334","334","16,368","671","671","7,976","342","342","8,392","329","329","16,483","669","669","7,993","343","343","8,490","326","326"
"전라남도 장흥군 관산읍(4680025300)","6,068","147","147","2,910","78","78","3,158","69","69","5,957","120","120","2,879","62","62","3,078","58","58","6,003","106","106","2,897","56","56","3,106","50","50"
"전라남도 장흥군 대덕읍(4680025600)","4,209","103","103","2,054","51","51","2,155","52","52","4,241","114","114","2,065","52","52","2,176","62","62","4,258","117","117","2,077","52","52","2,181","65","65"
"전라남도 장흥군 용산면(4680031000)","2,707","66","66","1,290","38","38","1,417","28","28","2,714","60","60","1,294","37","37","1,420","23","23","2,716","66","66","1,287","35","35","1,429","31","31"
"전라남도 장흥군 안양면(4680032000)","3,289","67","67","1,590","36","36","1,699","31","31","3,347","67","67","1,615","36","36","1,732","31","31","3,393","68","68","1,670","41","41","1,723","27","27"
"전라남도 장흥군 장동면(4680033000)","1,535","16","16","759","11","11","776","5","5","1,516","27","27","749","16","16","767","11","11","1,515","24","24","737","13","13","778","11","11"
"전라남도 장흥군 장평면(4680034000)","2,623","41","41","1,281","16","16","1,342","25","25","2,664","35","35","1,274","18","18","1,390","17","17","2,637","39","39","1,275","23","23","1,362","16","16"
